ID,sentiment
2996,1
2997,1
2998,1
2999,1
3000,0
3001,1
3002,0
3003,1
3004,1
3005,2
3006,1
3007,1
3008,1
3009,1
3010,2
3011,2
3012,2
3013,2
3014,1
3015,1
3016,1
3017,0
3018,1
3019,0
3020,1
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,0
3030,1
3031,1
3032,2
3033,1
3034,0
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,2
3042,2
3043,1
3044,1
3045,2
3046,2
3047,0
3048,1
3049,1
3050,1
3051,1
3052,2
3053,1
3054,1
3055,2
3056,0
3057,1
3058,1
3059,2
3060,1
3061,1
3062,1
3063,1
3064,1
3065,2
3066,2
3067,2
3068,1
3069,1
3070,0
3071,1
3072,1
3073,1
3074,2
3075,2
3076,0
3077,0
3078,1
3079,2
3080,1
3081,2
3082,2
3083,1
3084,0
3085,0
3086,1
3087,1
3088,1
3089,1
3090,1
3091,2
3092,0
3093,1
3094,0
3095,0
3096,1
3097,1
3098,1
3099,0
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,2
3110,1
3111,1
3112,2
3113,1
3114,0
3115,1
3116,2
3117,0
3118,2
3119,0
3120,1
3121,1
3122,1
3123,2
3124,1
3125,1
3126,1
3127,0
3128,0
3129,1
3130,2
3131,1
3132,1
3133,1
3134,1
3135,0
3136,1
3137,0
3138,2
3139,0
3140,1
3141,2
3142,1
3143,1
3144,0
3145,1
3146,1
3147,1
3148,1
3149,2
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,0
3158,1
3159,1
3160,1
3161,1
3162,1
3163,2
3164,2
3165,1
3166,1
3167,2
3168,1
3169,1
3170,1
3171,1
3172,0
3173,2
3174,2
3175,1
3176,2
3177,1
3178,2
3179,1
3180,1
3181,0
3182,1
3183,1
3184,2
3185,1
3186,1
3187,2
3188,0
3189,1
3190,0
3191,1
3192,1
3193,1
3194,0
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,2
3202,1
3203,1
3204,1
3205,2
3206,1
3207,1
3208,2
3209,2
3210,1
3211,2
3212,1
3213,0
3214,0
3215,1
3216,1
3217,1
3218,2
3219,1
3220,1
3221,2
3222,2
3223,0
3224,1
3225,1
3226,1
3227,1
3228,1
3229,0
3230,2
3231,1
3232,1
3233,1
3234,2
3235,1
3236,1
3237,1
3238,1
3239,2
3240,1
3241,2
3242,2
3243,1
3244,1
3245,1
3246,1
3247,0
3248,1
3249,1
3250,1
3251,0
3252,1
3253,2
3254,2
3255,1
3256,1
3257,0
3258,2
3259,0
3260,0
3261,2
3262,1
3263,2
3264,1
3265,1
3266,2
3267,1
3268,2
3269,0
3270,2
3271,1
3272,2
3273,1
3274,1
3275,1
3276,2
3277,1
3278,1
3279,1
3280,1
3281,0
3282,0
3283,1
3284,1
3285,2
3286,1
3287,1
3288,1
3289,2
3290,1
3291,2
3292,0
3293,2
3294,0
3295,1
3296,1
3297,1
3298,1
3299,1
3300,2
3301,1
3302,2
3303,2
3304,1
3305,2
3306,2
3307,0
3308,1
3309,1
3310,2
3311,0
3312,1
3313,0
3314,0
3315,2
3316,1
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,0
3324,1
3325,2
3326,2
3327,1
3328,1
3329,0
3330,1
3331,1
3332,2
3333,1
3334,2
3335,2
3336,1
3337,1
3338,1
3339,1
3340,2
3341,1
3342,1
3343,1
3344,1
3345,1
3346,0
3347,1
3348,2
3349,2
3350,2
3351,1
3352,2
3353,1
3354,0
3355,2
3356,0
3357,1
3358,1
3359,2
3360,0
3361,1
3362,2
3363,1
3364,1
3365,1
3366,2
3367,1
3368,2
3369,1
3370,1
3371,1
3372,0
3373,2
3374,1
3375,1
3376,1
3377,0
3378,2
3379,2
3380,1
3381,1
3382,2
3383,1
3384,1
3385,2
3386,1
3387,2
3388,2
3389,1
3390,1
3391,2
3392,1
3393,1
3394,1
3395,1
3396,2
3397,1
3398,1
3399,2
3400,2
3401,1
3402,0
3403,2
3404,1
3405,1
3406,0
3407,0
3408,1
3409,1
3410,2
3411,1
3412,0
3413,1
3414,0
3415,2
3416,2
3417,1
3418,0
3419,1
3420,1
3421,2
3422,1
3423,2
3424,1
3425,2
3426,2
3427,1
3428,0
3429,1
3430,1
3431,2
3432,1
3433,1
3434,1
3435,2
3436,1
3437,2
3438,1
3439,1
3440,1
3441,1
3442,2
3443,1
3444,1
3445,1
3446,1
3447,2
3448,0
3449,0
3450,1
3451,1
3452,1
3453,2
3454,1
3455,1
3456,2
3457,1
3458,2
3459,0
3460,1
3461,0
3462,1
3463,1
3464,1
3465,1
3466,1
3467,2
3468,1
3469,2
3470,0
3471,1
3472,2
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,2
3488,1
3489,1
3490,1
3491,1
3492,1
3493,2
3494,2
3495,2
3496,1
3497,2
3498,2
3499,0
3500,1
3501,2
3502,2
3503,1
3504,1
3505,0
3506,2
3507,2
3508,1
3509,2
3510,1
3511,1
3512,2
3513,2
3514,1
3515,1
3516,1
3517,2
3518,2
3519,1
3520,2
3521,2
3522,1
3523,2
3524,1
3525,1
3526,2
3527,1
3528,1
3529,1
3530,1
3531,2
3532,2
3533,1
3534,1
3535,1
3536,2
3537,1
3538,1
3539,1
3540,1
3541,1
3542,1
3543,0
3544,2
3545,2
3546,1
3547,1
3548,1
3549,1
3550,0
3551,2
3552,0
3553,1
3554,1
3555,2
3556,2
3557,1
3558,2
3559,2
3560,1
3561,1
3562,2
3563,0
3564,1
3565,1
3566,1
3567,0
3568,2
3569,1
3570,1
3571,2
3572,1
3573,0
3574,1
3575,1
3576,1
3577,0
3578,0
3579,1
3580,1
3581,1
3582,1
3583,1
3584,1
3585,1
3586,2
3587,0
3588,2
3589,2
3590,1
3591,1
3592,2
3593,2
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,2
3601,2
3602,0
3603,1
3604,2
3605,0
3606,1
3607,1
3608,1
3609,2
3610,2
3611,1
3612,1
3613,1
3614,1
3615,1
3616,0
3617,1
3618,1
3619,2
3620,1
3621,1
3622,1
3623,0
3624,1
3625,1
3626,2
3627,0
3628,1
3629,2
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,1
3638,2
3639,1
3640,1
3641,2
3642,2
3643,1
3644,1
3645,1
3646,2
3647,0
3648,2
3649,1
3650,1
3651,0
3652,1
3653,2
3654,1
3655,2
3656,0
3657,1
3658,1
3659,1
3660,2
3661,1
3662,0
3663,1
3664,1
3665,2
3666,1
3667,2
3668,1
3669,0
3670,0
3671,1
3672,1
3673,1
3674,2
3675,1
3676,2
3677,1
3678,0
3679,1
3680,1
3681,0
3682,1
3683,2
3684,2
3685,1
3686,1
3687,1
3688,1
3689,0
3690,1
3691,1
3692,2
3693,2
3694,0
3695,1
3696,1
3697,0
3698,1
3699,1
3700,1
3701,1
3702,2
3703,2
3704,2
3705,2
3706,0
3707,1
3708,2
3709,1
3710,1
3711,2
3712,2
3713,1
3714,1
3715,0
3716,0
3717,2
3718,1
3719,1
3720,2
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3727,1
3728,2
3729,1
3730,1
3731,0
3732,1
3733,2
3734,1
3735,1
3736,1
3737,2
3738,1
3739,0
3740,2
3741,1
3742,1
3743,2
3744,2
3745,1
3746,1
3747,1
3748,0
3749,1
3750,1
3751,1
3752,0
3753,0
3754,1
3755,0
3756,0
3757,0
3758,0
3759,1
3760,2
3761,1
3762,1
3763,1
3764,0
3765,0
3766,1
3767,2
3768,1
3769,0
3770,0
3771,1
3772,1
3773,0
3774,2
3775,1
3776,1
3777,1
3778,2
3779,1
3780,1
3781,2
3782,1
3783,1
3784,2
3785,2
3786,1
3787,0
3788,0
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,2
3797,1
3798,1
3799,2
3800,1
3801,2
3802,1
3803,1
3804,2
3805,2
3806,2
3807,1
3808,0
3809,0
3810,2
3811,1
3812,0
3813,1
3814,2
3815,1
3816,1
3817,0
3818,2
3819,1
3820,1
3821,2
3822,1
3823,1
3824,1
3825,2
3826,2
3827,1
3828,1
3829,1
3830,1
3831,0
3832,1
3833,0
3834,0
3835,2
3836,2
3837,1
3838,1
3839,1
3840,0
3841,1
3842,2
3843,1
3844,1
3845,1
3846,1
3847,2
3848,1
3849,1
3850,1
3851,0
3852,0
3853,1
3854,1
3855,1
3856,0
3857,2
3858,1
3859,0
3860,2
3861,2
3862,2
3863,0
3864,1
3865,1
3866,1
3867,1
3868,1
3869,0
3870,1
3871,1
3872,1
3873,1
3874,0
3875,1
3876,1
3877,0
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,2
3887,1
3888,1
3889,0
3890,1
3891,0
3892,0
3893,1
3894,1
3895,1
3896,0
3897,1
3898,1
3899,2
3900,1
3901,2
3902,1
3903,2
3904,2
3905,2
3906,1
3907,1
3908,2
3909,0
3910,2
3911,1
3912,2
3913,1
3914,2
3915,1
3916,1
3917,1
3918,1
3919,2
3920,1
3921,2
3922,1
3923,1
3924,0
3925,2
3926,1
3927,0
3928,1
3929,2
3930,1
3931,2
3932,2
3933,1
3934,1
3935,1
3936,0
3937,1
3938,2
3939,1
3940,1
3941,1
3942,1
3943,2
3944,2
3945,1
3946,0
3947,1
3948,2
3949,2
3950,1
3951,2
3952,1
3953,1
3954,2
3955,1
3956,0
3957,1
3958,1
3959,0
3960,1
3961,2
3962,1
3963,0
3964,1
3965,1
3966,1
3967,1
3968,1
3969,1
3970,2
3971,2
3972,1
3973,2
3974,2
3975,1
3976,1
3977,2
3978,1
3979,1
3980,2
3981,2
3982,1
3983,1
3984,0
3985,1
3986,2
3987,1
3988,1
3989,0
3990,1
3991,2
3992,1
3993,1
3994,2
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,2
4003,1
4004,1
4005,2
4006,1
4007,0
4008,0
4009,1
4010,2
4011,1
4012,1
4013,1
4014,0
4015,1
4016,2
4017,2
4018,1
4019,1
4020,1
4021,2
4022,2
4023,1
4024,0
4025,2
4026,2
4027,1
4028,1
4029,0
4030,2
4031,1
4032,1
4033,1
4034,0
4035,0
4036,2
4037,1
4038,2
4039,2
4040,1
4041,1
4042,0
4043,2
4044,1
4045,1
4046,1
4047,0
4048,1
4049,1
4050,0
4051,1
4052,1
4053,2
4054,2
4055,1
4056,2
4057,1
4058,1
4059,2
4060,1
4061,1
4062,1
4063,2
4064,1
4065,1
4066,1
4067,0
4068,1
4069,0
4070,0
4071,1
4072,0
4073,1
4074,1
4075,1
4076,0
4077,2
4078,2
4079,0
4080,2
4081,1
4082,1
4083,1
4084,2
4085,1
4086,0
4087,0
4088,1
4089,0
4090,0
4091,1
4092,0
4093,1
4094,1
4095,2
4096,1
4097,0
4098,1
4099,1
4100,2
4101,2
4102,1
4103,1
4104,1
4105,1
4106,2
4107,1
4108,1
4109,1
4110,0
4111,2
4112,0
4113,1
4114,1
4115,2
4116,2
4117,1
4118,1
4119,1
4120,2
4121,1
4122,1
4123,0
4124,1
4125,1
4126,1
4127,1
4128,0
4129,1
4130,2
4131,2
4132,2
4133,1
4134,1
4135,2
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,2
4144,2
4145,0
4146,1
4147,0
4148,1
4149,1
4150,0
4151,0
4152,1
4153,2
4154,2
4155,1
4156,1
4157,1
4158,1
4159,1
4160,2
4161,1
4162,0
4163,1
4164,2
4165,1
4166,2
4167,1
4168,1
4169,1
4170,2
4171,1
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,2
4179,2
4180,0
4181,0
4182,2
4183,2
4184,2
4185,2
4186,0
4187,1
4188,2
4189,1
4190,1
4191,2
4192,1
4193,2
4194,1
4195,1
4196,2
4197,2
4198,2
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,0
4208,0
4209,1
4210,1
4211,0
4212,1
4213,1
4214,2
4215,2
4216,1
4217,1
4218,1
4219,2
4220,2
4221,0
4222,1
4223,0
4224,0
4225,0
4226,2
4227,1
4228,1
4229,1
4230,1
4231,2
4232,1
4233,1
4234,1
4235,0
4236,0
4237,2
4238,2
4239,1
4240,1
4241,2
4242,1
4243,2
4244,1
4245,1
4246,1
4247,2
4248,0
4249,1
4250,1
4251,1
4252,2
4253,1
4254,2
4255,1
4256,1
4257,1
4258,0
4259,0
4260,1
4261,1
4262,2
4263,1
4264,2
4265,0
4266,1
4267,0
4268,2
4269,2
4270,2
4271,2
4272,1
4273,0
4274,1
4275,1
4276,2
4277,2
4278,1
4279,0
4280,1
4281,2
4282,0
4283,0
4284,0
4285,0
4286,2
4287,1
4288,1
4289,1
4290,0
4291,1
4292,2
4293,1
4294,0
4295,1
4296,2
4297,1
4298,0
4299,1
4300,1
4301,1
4302,0
4303,1
4304,1
4305,0
4306,1
4307,1
4308,1
4309,0
4310,1
4311,1
4312,1
4313,0
4314,2
4315,2
4316,1
4317,0
4318,1
4319,2
4320,1
4321,1
4322,0
4323,1
4324,0
4325,1
4326,1
4327,0
4328,2
4329,1
4330,1
4331,1
4332,2
4333,1
4334,1
4335,1
4336,2
4337,0
4338,2
4339,1
4340,2
4341,1
4342,0
4343,0
4344,1
4345,1
4346,1
4347,1
4348,1
4349,0
4350,2
4351,1
4352,1
4353,1
4354,1
4355,2
4356,1
4357,1
4358,1
4359,0
4360,1
4361,1
4362,1
4363,2
4364,1
4365,1
4366,0
4367,1
4368,2
4369,2
4370,0
4371,1
4372,1
4373,2
4374,1
4375,2
4376,2
4377,1
4378,1
4379,1
4380,1
4381,1
4382,0
4383,2
4384,1
4385,2
4386,2
4387,1
4388,1
4389,1
4390,1
4391,1
4392,2
4393,0
4394,1
4395,1
4396,0
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,0
4404,2
4405,1
4406,2
4407,1
4408,1
4409,1
4410,1
4411,0
4412,1
4413,1
4414,0
4415,2
4416,1
4417,0
4418,2
4419,2
4420,2
4421,1
4422,0
4423,1
4424,1
4425,1
4426,2
4427,2
4428,1
4429,2
4430,1
4431,2
4432,1
4433,2
4434,1
4435,1
4436,1
4437,2
4438,2
4439,2
4440,1
4441,2
4442,2
4443,1
4444,1
4445,1
4446,0
4447,2
4448,1
4449,0
4450,0
4451,2
4452,1
4453,0
4454,2
4455,1
4456,0
4457,1
4458,1
4459,0
4460,2
4461,1
4462,1
4463,1
4464,1
4465,1
4466,2
4467,2
4468,1
4469,1
4470,0
4471,1
4472,0
4473,1
4474,2
4475,0
4476,1
4477,2
4478,0
4479,1
4480,1
4481,1
4482,2
4483,2
4484,2
4485,1
4486,0
4487,1
4488,1
4489,1
4490,1
4491,1
4492,0
4493,0
4494,1
4495,1
4496,0
4497,1
4498,1
4499,2
4500,2
4501,1
4502,1
4503,1
4504,1
4505,0
4506,1
4507,1
4508,2
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,0
4516,2
4517,2
4518,1
4519,0
4520,0
4521,2
4522,1
4523,1
4524,2
4525,1
4526,1
4527,2
4528,1
4529,1
4530,1
4531,1
4532,0
4533,1
4534,2
4535,2
4536,2
4537,2
4538,2
4539,1
4540,1
4541,1
4542,2
4543,1
4544,1
4545,1
4546,0
4547,1
4548,1
4549,2
4550,2
4551,0
4552,1
4553,1
4554,1
4555,0
4556,1
4557,1
4558,2
4559,1
4560,0
4561,1
4562,1
4563,1
4564,2
4565,1
4566,1
4567,1
4568,1
4569,2
4570,1
4571,1
4572,2
4573,0
4574,1
4575,1
4576,2
4577,0
4578,0
4579,0
4580,1
4581,1
4582,2
4583,0
4584,0
4585,1
4586,0
4587,2
4588,1
4589,1
4590,1
4591,1
4592,1
4593,0
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,0
4601,1
4602,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,0
4614,1
4615,1
4616,0
4617,1
4618,1
4619,1
4620,1
4621,2
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,1
4631,0
4632,2
4633,1
4634,1
4635,1
4636,0
4637,1
4638,1
4639,0
4640,1
4641,2
4642,2
4643,1
4644,1
4645,2
4646,0
4647,1
4648,1
4649,1
4650,2
4651,1
4652,2
4653,1
4654,1
4655,1
4656,1
4657,1
4658,1
4659,1
4660,1
4661,0
4662,1
4663,0
4664,2
4665,1
4666,0
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,1
4679,2
4680,1
4681,2
4682,2
4683,1
4684,1
4685,1
4686,1
4687,2
4688,2
4689,1
4690,1
4691,1
4692,1
4693,1
4694,1
4695,1
4696,0
4697,1
4698,0
4699,1
4700,1
4701,1
4702,1
4703,2
4704,1
4705,2
4706,1
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,0
4719,1
4720,2
4721,1
4722,0
4723,1
4724,1
4725,0
4726,1
4727,1
4728,1
4729,1
4730,2
4731,1
4732,0
4733,1
4734,2
4735,1
4736,1
4737,2
4738,2
4739,2
4740,1
4741,1
4742,1
4743,1
4744,2
4745,1
4746,1
4747,1
4748,1
4749,1
4750,2
4751,1
4752,2
4753,1
4754,1
4755,1
4756,1
4757,1
4758,1
4759,0
4760,2
4761,0
4762,1
4763,1
4764,1
4765,1
4766,1
4767,1
4768,1
4769,2
4770,1
4771,1
4772,1
4773,1
4774,2
4775,1
4776,0
4777,1
4778,1
4779,1
4780,2
4781,2
4782,2
4783,1
4784,1
4785,2
4786,1
4787,2
4788,1
4789,2
4790,0
4791,0
4792,1
4793,2
4794,1
4795,2
4796,1
4797,0
4798,1
4799,2
4800,1
4801,2
4802,1
4803,1
4804,2
4805,1
4806,1
4807,1
4808,1
4809,0
4810,2
4811,1
4812,2
4813,1
4814,0
4815,1
4816,2
4817,2
4818,2
4819,0
4820,2
4821,0
4822,2
4823,1
4824,1
4825,2
4826,2
4827,2
4828,0
4829,1
4830,2
4831,0
4832,1
4833,0
4834,1
4835,0
4836,2
4837,1
4838,0
4839,1
4840,1
4841,1
4842,0
4843,1
4844,1
4845,1
4846,1
4847,1
4848,1
4849,0
4850,2
4851,2
4852,2
4853,0
4854,1
4855,1
4856,2
4857,2
4858,1
4859,2
4860,2
4861,1
4862,1
4863,0
4864,1
4865,2
4866,1
4867,1
4868,2
4869,2
4870,1
4871,1
4872,0
4873,1
4874,1
4875,0
4876,2
4877,1
4878,1
4879,2
4880,1
4881,1
4882,1
4883,0
4884,2
4885,2
4886,2
4887,1
4888,1
4889,1
4890,1
4891,2
4892,0
4893,1
4894,1
4895,0
4896,1
4897,1
4898,1
4899,1
4900,2
4901,2
4902,1
4903,2
4904,1
4905,0
4906,1
4907,2
4908,2
4909,0
4910,1
4911,1
4912,1
4913,1
4914,0
4915,1
4916,2
4917,1
4918,1
4919,1
4920,0
4921,1
4922,1
4923,1
4924,1
4925,1
4926,0
4927,1
4928,1
4929,1
4930,2
4931,1
4932,1
4933,0
4934,1
4935,2
4936,2
4937,1
4938,1
4939,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,1
4947,1
4948,1
4949,1
4950,0
4951,2
4952,2
4953,2
4954,0
4955,2
4956,1
4957,2
4958,1
4959,2
4960,1
4961,0
4962,2
4963,1
4964,0
4965,0
4966,1
4967,1
4968,1
4969,1
4970,2
4971,1
4972,1
4973,2
4974,0
4975,1
4976,0
4977,0
4978,1
4979,1
4980,2
4981,0
4982,2
4983,1
4984,2
4985,0
4986,1
4987,1
4988,1
4989,1
4990,2
4991,1
4992,1
4993,0
4994,1
4995,1
4996,1
4997,2
4998,2
4999,1
5000,1
5001,2
5002,2
5003,1
5004,2
5005,1
5006,1
5007,0
5008,1
5009,1
5010,2
5011,1
5012,1
5013,1
5014,0
5015,1
5016,1
5017,1
5018,0
5019,1
5020,1
5021,1
5022,1
5023,2
5024,1
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,2
5032,1
5033,1
5034,0
5035,1
5036,1
5037,1
5038,2
5039,1
5040,2
5041,2
5042,0
5043,1
5044,1
5045,1
5046,1
5047,2
5048,1
5049,1
5050,1
5051,0
5052,2
5053,1
5054,1
5055,1
5056,1
5057,2
5058,1
5059,2
5060,0
5061,0
5062,1
5063,0
5064,1
5065,1
5066,1
5067,0
5068,1
5069,1
5070,1
5071,1
5072,1
5073,2
5074,1
5075,0
5076,1
5077,2
5078,2
5079,0
5080,1
5081,1
5082,1
5083,1
5084,2
5085,1
5086,1
5087,2
5088,0
5089,0
5090,1
5091,0
5092,1
5093,2
5094,1
5095,0
5096,1
5097,1
5098,0
5099,0
5100,2
5101,1
5102,1
5103,1
5104,0
5105,1
5106,1
5107,2
5108,1
5109,1
5110,2
5111,1
5112,1
5113,2
5114,2
5115,1
5116,0
5117,1
5118,2
5119,1
5120,1
5121,0
5122,0
5123,2
5124,1
5125,1
5126,1
5127,1
5128,2
5129,1
5130,1
5131,0
5132,2
5133,1
5134,2
5135,1
5136,1
5137,1
5138,1
5139,1
5140,0
5141,1
5142,1
5143,1
5144,1
5145,0
5146,2
5147,2
5148,2
5149,1
5150,2
5151,2
5152,1
5153,1
5154,1
5155,1
5156,2
5157,0
5158,1
5159,1
5160,1
5161,2
5162,1
5163,1
5164,0
5165,1
5166,1
5167,1
5168,1
5169,2
5170,2
5171,1
5172,1
5173,2
5174,1
5175,1
5176,1
5177,1
5178,2
5179,2
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,2
5188,1
5189,1
5190,1
5191,2
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,2
5199,1
5200,1
5201,1
5202,0
5203,0
5204,1
5205,2
5206,2
5207,1
5208,1
5209,1
5210,2
5211,2
5212,2
5213,0
5214,2
5215,1
5216,2
5217,2
5218,0
5219,2
5220,0
5221,1
5222,1
5223,1
5224,1
5225,1
5226,2
5227,2
5228,1
5229,1
5230,1
5231,1
5232,1
5233,2
5234,0
5235,1
5236,0
5237,1
5238,1
5239,0
5240,1
5241,1
5242,2
5243,1
5244,1
5245,1
5246,0
5247,2
5248,1
5249,1
5250,1
5251,0
5252,2
5253,1
5254,2
5255,0
5256,0
5257,1
5258,2
5259,2
5260,1
5261,2
5262,2
5263,2
5264,1
5265,1
5266,1
5267,0
5268,1
5269,1
5270,1
5271,1
5272,0
5273,0
5274,1
5275,1
5276,0
5277,1
5278,1
5279,1
5280,2
5281,2
5282,2
5283,1
5284,1
5285,2
5286,2
5287,1
5288,2
5289,1
5290,1
5291,1
5292,1
5293,1
5294,2
5295,2
5296,2
5297,1
5298,1
5299,0
5300,1
5301,2
5302,0
5303,1
5304,1
5305,1
5306,1
5307,1
5308,1
5309,1
5310,1
5311,1
5312,0
5313,1
5314,0
5315,1
5316,2
5317,1
5318,2
5319,0
5320,2
5321,1
5322,0
5323,1
5324,0
5325,1
5326,1
5327,0
5328,0
5329,1
5330,0
5331,1
5332,1
5333,2
5334,2
5335,0
5336,0
5337,2
5338,2
5339,1
5340,1
5341,2
5342,2
5343,1
5344,0
5345,1
5346,2
5347,1
5348,1
5349,1
5350,2
5351,1
5352,0
5353,1
5354,1
5355,1
5356,0
5357,0
5358,1
5359,1
5360,1
5361,1
5362,1
5363,1
5364,0
5365,0
5366,0
5367,2
5368,1
5369,2
5370,1
5371,1
5372,1
5373,2
5374,1
5375,1
5376,0
5377,1
5378,1
5379,1
5380,1
5381,1
5382,1
5383,2
5384,2
5385,1
5386,2
5387,1
5388,1
5389,0
5390,2
5391,2
5392,1
5393,0
5394,0
5395,1
5396,1
5397,1
5398,2
5399,0
5400,0
5401,1
5402,0
5403,1
5404,0
5405,1
5406,2
5407,2
5408,2
5409,2
5410,1
5411,1
5412,1
5413,2
5414,1
5415,1
5416,1
5417,0
5418,2
5419,2
5420,0
5421,0
5422,1
5423,1
5424,1
5425,2
5426,0
5427,1
5428,1
5429,1
5430,0
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,2
5441,1
5442,1
5443,2
5444,2
5445,1
5446,1
5447,2
5448,1
5449,2
5450,1
5451,2
5452,0
5453,1
5454,0
5455,2
5456,1
5457,0
5458,2
5459,2
5460,1
5461,1
5462,1
5463,1
5464,0
5465,1
5466,1
5467,1
5468,1
5469,1
5470,0
5471,1
5472,1
5473,1
5474,1
5475,0
5476,0
5477,1
5478,2
5479,2
5480,2
5481,1
5482,1
5483,0
5484,0
5485,0
5486,2
5487,1
5488,2
5489,1
5490,1
5491,1
5492,2
5493,1
5494,2
5495,1
5496,2
5497,1
5498,2
5499,2
5500,1
5501,1
5502,1
5503,0
5504,2
5505,1
5506,1
5507,1
5508,0
5509,1
5510,2
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,0
5519,1
5520,1
5521,1
5522,2
5523,1
5524,2
5525,2
5526,0
5527,1
5528,1
5529,1
5530,1
5531,1
5532,2
5533,1
5534,2
5535,1
5536,1
5537,1
5538,1
5539,2
5540,1
5541,1
5542,1
5543,0
5544,0
5545,0
5546,1
5547,2
5548,2
5549,1
5550,1
5551,2
5552,1
5553,2
5554,0
5555,2
5556,2
5557,2
5558,1
5559,1
5560,0
5561,2
5562,1
5563,1
5564,1
5565,1
5566,1
5567,2
5568,2
5569,1
5570,1
5571,1
5572,1
5573,0
5574,1
5575,2
5576,1
5577,1
5578,1
5579,2
5580,2
5581,2
5582,2
5583,1
5584,0
5585,0
5586,1
5587,1
5588,1
5589,1
5590,2
5591,1
5592,2
5593,1
5594,1
5595,1
5596,1
5597,1
5598,2
5599,1
5600,1
5601,2
5602,1
5603,1
5604,2
5605,2
5606,2
5607,1
5608,1
5609,1
5610,1
5611,1
5612,1
5613,1
5614,2
5615,0
5616,2
5617,1
5618,0
5619,1
5620,2
5621,2
5622,0
5623,1
5624,1
5625,2
5626,0
5627,1
5628,1
5629,2
5630,1
5631,1
5632,1
5633,1
5634,1
5635,2
5636,2
5637,0
5638,2
5639,2
5640,1
5641,2
5642,2
5643,1
5644,0
5645,1
5646,0
5647,1
5648,0
5649,1
5650,0
5651,1
5652,1
5653,2
5654,2
5655,2
5656,2
5657,1
5658,2
5659,1
5660,1
5661,1
5662,1
5663,0
5664,0
5665,1
5666,1
5667,2
5668,1
5669,1
5670,0
5671,1
5672,1
5673,1
5674,1
5675,1
5676,1
5677,1
5678,0
5679,1
5680,2
5681,1
5682,0
5683,1
5684,1
5685,2
5686,2
5687,1
5688,1
5689,1
5690,1
5691,2
5692,2
5693,1
5694,0
5695,0
5696,1
5697,2
5698,1
5699,0
5700,2
5701,0
5702,2
5703,1
5704,2
5705,1
5706,1
5707,1
5708,0
5709,1
5710,1
5711,1
5712,2
5713,2
5714,0
5715,1
5716,2
5717,2
5718,1
5719,2
5720,0
5721,1
5722,2
5723,1
5724,0
5725,1
5726,1
5727,1
5728,2
5729,1
5730,1
5731,2
5732,1
5733,2
5734,1
5735,1
5736,2
5737,1
5738,1
5739,0
5740,1
5741,1
5742,0
5743,1
5744,2
5745,1
5746,1
5747,1
5748,1
5749,1
5750,2
5751,0
5752,1
5753,0
5754,1
5755,2
5756,1
5757,0
5758,1
5759,1
5760,1
5761,2
5762,1
5763,1
5764,2
5765,1
5766,1
5767,1
5768,1
5769,1
5770,2
5771,1
5772,2
5773,0
5774,2
5775,0
5776,1
5777,2
5778,2
5779,2
5780,1
5781,1
5782,2
5783,1
5784,1
5785,1
5786,1
5787,1
5788,1
5789,2
5790,1
5791,1
5792,0
5793,0
